"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"50117","433","Sword","","Private (1997) - Hierde, Mr. c.","England,Yorkshire, South,Sheffield,Normanton Spring,Found by Mr. C. Hierde whilst digging as a boy near an air raid shelter which was being constructed in 1939.","Normanton Spring, Sheffield, Sheffield, South Yorkshire S13, UK","53.355931","-1.3919969999999466","SK 402 844","None","None","1939","","","","","","","","","","Single Find","Typology: Sword, poss. not authentic","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823765100","https://farm6.staticflickr.com/5765/22823765100_b537f00a29_m.jpg","superuser",-1.392,53.3559,"SwordsPt2"
"50118","433","Swords","","Unknown","England,Staffordshire,Norbury,Oulton","Oulton, Stafford, Staffordshire ST20, UK","52.7965469","-2.3149250000000166","c. SJ 78 22","None","None","None","","","","","","","","","","1a. Hoard","","","AFI; SI; CI; Rec.: SN Dec. 78; Source: R","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823765060","https://farm6.staticflickr.com/5672/22823765060_a6e2936867_m.jpg","superuser",-2.3149,52.7965,"SwordsPt2"
"50119","433","Late Bronze Age Sword","VI","Moyses Hall Museum,Bury St. Edmunds,Access No. F122","England,Suffolk,in about 1910","Suffolk, UK","52.1872472","0.9707800999999563","","None","None","1910","723","Max 32","","","Some greenish black patina","Very good","9","Weight: 28 oz. = 793.787 gms","Bronze","?","Late Bronze Age Sword of late type with indications of Hallstaff influence. See Bevelled specimen British Museum Guide 1920 op. page 32, Plate II, number 3","","Davidson, Curator,Enquiries are being made to endeavor to ascertain locality","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129958852","https://farm1.staticflickr.com/591/23129958852_25cd1693c8_m.jpg","superuser",0.9708,52.1872,"SwordsPt2"
"50120","433","Sword (Duplicate card)","VI","Bury St. Edmunds,Moyses Hall Museum,Acc. No. F122","England,Suffolk,c. 1910","Suffolk, UK","52.1872472","0.9707800999999563","","None","None","1910","720","30","","","","","","","","","Late bronze age sword of early Hallstatt type, reputed to have been found in Suffolk in 1910. Purchased. Length 72 cms. Grip to ricasso notches 13 cms max width of blade at XX 3 cms.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129958772","https://farm1.staticflickr.com/618/23129958772_ae76227a10_m.jpg","superuser",0.9708,52.1872,"SwordsPt2"
"50121","433","Leaf Shaped Sword","IIb","Bury St. Edmunds Museum, F34","England,Suffolk,Barrow","Barrow, Bury Saint Edmunds, Suffolk IP29, UK","52.2412949","0.5835348000000522","","None","None","None","661.5","hilt 68, 37, 29.5; blade 50","","687.48","Dark green matte","Smooth","blade 4; hilt 5, 8.5, 3.5","","","1a. Hoard","","S/A 1861, Fig. 1888, 186-7 fig. 2, 188","AFI","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751656959","https://farm1.staticflickr.com/697/22751656959_bccd85247b_m.jpg","superuser",0.5835,52.2413,"SwordsPt2"
"50122","433","Bronze Leaf Sword (dupl.)","","Moyses Hall Museum, Bury St. Edmunds,On Loan from owner,R. Hodge, Esq., The Hall, Cockfield Green, Suffolk,Access No. F79","England,Suffolk (West),Lawshall,Oak Farm, Warbanks,Found on cleaning small stream in 1938","Lawshall, Bury Saint Edmunds, Suffolk IP29, UK","52.154273","0.7228749999999309","891535","None","None","1938","599.44","53.34","","623.69","gone","has been cleaned","15.24","Length: 23.6 ins = 599.44mm; Width 2.1 ins = 53.34mm ; Thickness 6/10th ins. = 15.24mm; Weight 22 Oz = 623.69 grm","Bronze","","Fine specimen, three rivet slots","","A. R. Edwardson, Curator","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823764270","https://farm6.staticflickr.com/5704/22823764270_3d52c4292a_m.jpg","superuser",0.7229,52.1543,"SwordsPt2"
"50123","433","Bronze Leaf Sword","","Moyses Museum, Bury St. Edmunds,F 79,On loan from R. Hodge Esq., The Hall, Cockfield Green, Suffolk","England,Suffolk,Larshall,Warbanks,Oak Farm,Found 1938 in cleaning out choked stream","Lawshall, Bury Saint Edmunds, Suffolk IP29, UK","52.154273","0.7228749999999309","897535","None","None","1938","600","Blade 41","","623.69","Gone","Cleaned","blade 6","Weight 22 oz = 623.69 gms","Bronze","","Very much cleaned up, Bevel of blade barely discernible. Three riveting slots.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521224444","https://farm1.staticflickr.com/590/22521224444_f145dae97a_m.jpg","superuser",0.7229,52.1543,"SwordsPt2"
"50124","433","Bronze Leaf Sword","IVa","Moyses Hall Museum,Bury St. Edmunds,(Cullum Bequest), F30","England,Suffolk,River Lark,Icklingham,From river at Icklingham Suffolk in 1780","Icklingham, Bury Saint Edmunds, Suffolk IP28, UK","52.32690299999999","0.597122000000013","TL 7 7","None","None","1780","601.98","50.8","","694.56","Gone","Has been cleaned","12.7","Length: 23.7 ins = 601.98 mm; Width: 2 ins = 50.8 mm; Thickness 5/10ths = 12.7; Weight 24 1/2 oz. = 694.56 gms","Bronze","","Fine specimen; six rivet holes","Prigg 1888, 190,Proc. Suff. Inst. Arch. I, 1849-53, 24: "" The following presents were announced:...The Rev. Sir Th. Cullum, Bart., send a bronze sword, which was found about 70 years ago in the bed of the river Lark, near Icklingham.""","A.R. Edwardson, Curator","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823763700","https://farm6.staticflickr.com/5728/22823763700_c99834d1eb_m.jpg","superuser",0.5971,52.3269,"SwordsPt2"
"50125","433","Bronze Leaf Sword","IVa","Moyses Hall Museum,Bury St. Edmunds,(Cullum Bequest),F 30","England,Suffolk,Icklingham,R. Lark,1780","Icklingham, Bury Saint Edmunds, Suffolk IP28, UK","52.32690299999999","0.597122000000013","","None","None","1780","606","blade 43","","694.56","Gone","Cleaned","blade 6","Weight 24 1/2 oz = 694.56 gms","Bronze","","Very much cleaned up. Bevel of blade nearly obliterated. Six rivet holes","S.I.A. Vol. I, p. 24; Vol. VI, p. 190","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823763590","https://farm1.staticflickr.com/574/22823763590_3c302cd7fe_m.jpg","superuser",0.5971,52.3269,"SwordsPt2"
"50126","433","Sword Fragment","IIIb","Bought (March 1938) by E. H. Budd of 8 Buskey Court, Hampton Wick,at Sotheby's","England,Suffolk,Kenny Hill,1932","Kenny Hill, Bury Saint Edmunds, Suffolk IP28, UK","52.39325100000001","0.4469980000000078","","None","None","1932","","","","60","greyish-green","Smooth + good condition","","","","","Section of sword blade, broken across the hilt and near the middle of the blade. Straight shoulders, with two rivet-holes in each. Short ricasso notch; edges of blade fairly sharp, small chip out of one edge; irregular fractures where hilt and blade are broken.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823763280","https://farm6.staticflickr.com/5642/22823763280_041fd22938_m.jpg","superuser",0.447,52.3933,"SwordsPt2"
"50127","433","Sword (portion)","IIIa","Museum of Archaeology, Cambridge,(Rev. S. Banks)","England,Suffolk,Mildenhall","Mildenhall, Bury Saint Edmunds, Suffolk IP28, UK","52.347568","0.5156094999999823","","None","None","None","196.5","blade 31; hilt 61.5","","217","dark brown patina rust colour round rivet holes + hilt.","Smooth + dull","7","","","","4 Rivet holes. 1 Rivet","Prehistoric Bronzes 141, no catalogue,Foster Bequest, 235. The numbers do not correspond in the catalogue.,Presumably that referred to in Prigg 1888, 191: ""Another example was obtained from near Mildenhall in 1851, by the Cambridge Antiquarian Society, but further than ""it was broken in half"" no particulars of its form or dimension are given.""","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823762570","https://farm1.staticflickr.com/774/22823762570_d6801ceaec_m.jpg","superuser",0.5156,52.3476,"SwordsPt2"
"50128","433","Leaf Shaped Sword","IVa","Ipswich Museum,Christchurch Museum Collection,No. 1920.51.45","England,Suffolk,R. Orwell,(raised by the ""Dredger Brinell"")","River Orwell, United Kingdom","52.0006962","1.2212759000000233","","None","None","None","635","hilt plate 45, 44; blade 43, 26","","596","Dull green patina + bronze","","15 hilt; 6 plate (at section)","","Bronze","","Good condition. Slightly bent + twisted","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155510631","https://farm6.staticflickr.com/5703/23155510631_a84a8a72a7_m.jpg","superuser",1.2213,52.0007,"SwordsPt2"
"50129","433","Leaf Shaped Sword","IIIb,?Assoc. human bones","Norwich Castle Museum,Fitch Collection, 785.76-94,Cat. of Antiqs. No. 318","England,Suffolk,Wetheringsett","Wetheringsett, Stowmarket, Suffolk IP14, UK","52.25755299999999","1.1150330000000395","","None","None","None","645","blade 50, blade 39; hilt 60, 20, 16, 31","","760","","","8, 9","","Bronze","","Central rounded rib along blade + engraved lines on hilt.","Arch. Assoc. Journal, Vol. iii (1848), p. 254 + Vol. XV (1859) pl. xxiii, p. 230 fig. 4,Evans' B. Imps (1881), fig. 345, p. 282","Discovered by clay diggers about 14' deep with it a great number of human bones but no pottery or other remains.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521222644","https://farm1.staticflickr.com/725/22521222644_b405a81953_m.jpg","superuser",1.115,52.2576,"SwordsPt2"
"50130","433","Leaf Shaped Sword","IVa","Norwich Castle Museum,Cat. of Antiqs. No. 318,Donor Sir Thomas Beevor Bt. 72.47,Moved to Moyses Hall Museum, Bury St. Edmunds,(letter 27 Oct. 1958)","England,Suffolk,Woolpit","Woolpit, Bury Saint Edmunds, Suffolk IP30, UK","52.2247577","0.8879366999999547","","None","None","None","545","blade 37; hilt 34, 47, 18, 15, 39","","589","","","blade 7; hilt 9","","Bronze","","7 Rivet holes.","Procs. Arch. Inst. Norwich, 1847, p. xxxvi,Evans B. Impls. (1881) p. 281,Prigg, 1888, 191","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522719283","https://farm6.staticflickr.com/5669/22522719283_796268f68a_m.jpg","superuser",0.8879,52.2248,"SwordsPt2"
