"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"4767","433","Socketed Celt","","Blackmoor Museum","france","france","46.60335","1.88833350","","None","None","None","128","32","34","281","pale green","","37","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width: edge 34; socket 32, , Thickness: socket 37, , Weight: 280.8 gms","","","Faint ridge below bulge on opposite face","","","Joellen mcGann","http://farm8.staticflickr.com/7078/13306821084_7424da9bee_b.jpg","http://www.flickr.com/photos/MicroPasts/13306821084","superuser",1.8883,46.6033,"drawB8"
"4768","433","Socketed Celt","","Blackmoor Museum","france","france","46.60335","1.88833350","","None","None","None","125","27","31","254","pale green","","37","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width: edge 31; socket 27, , Thickness: socket 37, , Weight: 253.5 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3687/13306457675_c932fd09c1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306457675","superuser",1.8883,46.6033,"drawB8"
"4769","433","Socketed Celt","","Blackmoor Museum, 13 on face, C22 on side","france","france","46.60335","1.88833350","","None","None","None","75","17","27","83","pale green","","22","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width: edge 27mm; socket 17mm, , Thickness: socket 22mm, , Weight: 83.2 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3773/13306457555_5c4a57e0e8_b.jpg","http://www.flickr.com/photos/MicroPasts/13306457555","superuser",1.8883,46.6033,"drawB8"
"4770","433","Socketed Celt","","Blackmoor Museum, Sotheby's Sale 1889","france ?","france","46.60335","1.88833350","","None","None","None","130","27","35","","pale green","","37","Site: unspecified location that might be in France - geolocation not accurate to 10 kms, , Width: edge 35mm; socket 27mm, , Thickness: socket 37mm","","","Broken","","","Joellen mcGann","http://farm4.staticflickr.com/3683/13306820224_0bde24fbf6_b.jpg","http://www.flickr.com/photos/MicroPasts/13306820224","superuser",1.8883,46.6033,"drawB8"
"4771","433","Socketed Celt","","Blackmoor Museum, 19 on face, WB 19 on side","france","france","46.60335","1.88833350","","None","None","None","116","35","30","286","pale green","","44","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width; edge 30 mm; socket 35 mm, , Thickness: socket 44 mm","","","Contains clay core","","","Joellen mcGann","http://farm3.staticflickr.com/2838/13306456985_bb413f68d7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306456985","superuser",1.8883,46.6033,"drawB8"
"4772","433","Socketed Celt","","Blackmoor Museum, Sotheby Sale 1889","france?","france","46.60335","1.88833350","","None","None","None","133","30","34","286","pale green","","38","Site: unspecified location thought to be in France - geolocation not accurate to 10 kms, , Width: edge 34 mm; socket 30 mm, , Thickness: socket 38 mm","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3751/13306819694_41ae5657d3_b.jpg","http://www.flickr.com/photos/MicroPasts/13306819694","superuser",1.8883,46.6033,"drawB8"
"4773","433","Socketed Celt","","Blackmoor Museum, 15 on face, C24 on side","france","france","46.60335","1.88833350","","None","None","None","71","20","24","81","green and brown","","22","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width: edge 24mm; socket 20mm, , Thickness: socket 22mm, , Weight: 80.6 gms","","","Four ridges and pellets. The outer ridges being on edges of faces.","","","Joellen mcGann","http://farm4.staticflickr.com/3699/13306456355_14337f49af_b.jpg","http://www.flickr.com/photos/MicroPasts/13306456355","superuser",1.8883,46.6033,"drawB8"
"4774","433","Socketed Celt","","Blackmoor Museum, 24 on face, C30 on side","france","france","46.60335","1.88833350","","None","None","None","50","15","16","23","olive green","","19","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width: edge 16mm; socket 15 mm, , Thickness: socket 19 mm, , Weight: 23.4 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3817/13306610683_84362f84c2_b.jpg","http://www.flickr.com/photos/MicroPasts/13306610683","superuser",1.8883,46.6033,"drawB8"
"4775","433","Socketed Celt","","Blackmoor Museum, 29 on face, C34 on side","france","france","46.60335","1.88833350","","None","None","None","124","38","50","339","fine patina bright green. off in places","","40","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width; edge 50mm socket 38mm, , Thickness: socket 40 mm, , Weight 339.3 gms","","","Lines on faces and sides are very faint.","","","Joellen mcGann","http://farm8.staticflickr.com/7188/13306610203_2cb73bd869_b.jpg","http://www.flickr.com/photos/MicroPasts/13306610203","superuser",1.8883,46.6033,"drawB8"
"4776","433","Socketed Celt","","Blackmoor Museum","france","france","46.60335","1.88833350","","None","None","None","129","27","32","304","dark green","","39","Site: unspecified location in France - geolocation not accurate to 10 kms, , Width: edge 32mm; socket 27mm, , Thickness: socket 39 mm, , Weight: 303.55 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2881/13306818364_22efb3290f_b.jpg","http://www.flickr.com/photos/MicroPasts/13306818364","superuser",1.8883,46.6033,"drawB8"
"4777","433","Socketed Celt (?)","","Society of Antiquities, Burlington House W.","redares (very indistinctly written), france?","redares, france","43.87112","3.90100470","","None","None","None","135","35","34","319","mostly light green patina - a little darker green at one edge","fairly smooth. but a roughness in the patina. A few pit holes.","41","Title: Item not identified - probably Socketed Celt, , Site: Redares is mentioned as the possible site - there is a location in France with that name, but not certain, , Width; edge 34mm; socket 35mm, , Thickness: socket 41mm, , Weight: 318.93 gms","","","A round raised decoration on one side of socket. Socket aperture is half filled with clay.","","","Joellen mcGann","http://farm4.staticflickr.com/3744/13306609593_f4196db883_b.jpg","http://www.flickr.com/photos/MicroPasts/13306609593","superuser",3.901,43.8711,"drawB8"
"4778","433","Socketed Celt","","Hull Museum, No. 75","france, amiens","amiens, france","49.89417","2.29569510","","None","None","None","72","18","21","68","green","","22","Width: 21mm; socket 18 mm, , Thickness: socket 22mm, ,","Bronze","","Has a casting runner on the butt.","","","Joellen mcGann","http://farm8.staticflickr.com/7049/13306454735_9db441160b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306454735","superuser",2.2957,49.8942,"drawB8"
"4779","433","Socketed Celt","","Private Collection, F. Ransom Esq, Hitchin","france, auvergne","auvergne, france","45.35488","3.19547200","","None","None","None","60","40","46","117","No patina","smooth with tiny pits nearly all over. Dark bronze colour","31","Width: edge 46mm; socket 40mm, , Thickness: socket 31 mm, , Weight: 116.93 gms","","","Internal ribs in socket. The loop is curious design.","","","Joellen mcGann","http://farm8.staticflickr.com/7071/13306454565_d9e183b612_b.jpg","http://www.flickr.com/photos/MicroPasts/13306454565","superuser",3.1955,45.3549,"drawB8"
"4780","433","Socketed Celt","","Private Collection, F. Ransom Esq., Hitchin","france, brittany","brittany, france","48.26408","-2.92024080","","None","None","None","74","17","22","71","thin dark green patina with bronze just showing through","smooth. Clay in socket","23","Length: 73.5mm, , Width: edge 22mm; socket 16.5mm, , Thickness: socket 23mm, , Weight: 70.88 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2813/13306817814_2768938981_b.jpg","http://www.flickr.com/photos/MicroPasts/13306817814","superuser",-2.9202,48.2641,"drawB8"
"4781","433","Socketed Celt","","Private Collection, F. Ransom Esq., Hitchins","france, brittany","brittany, france","48.26408","-2.92024080","","None","None","None","130","31","43","311","light sea green patina with some brown stains.","fairly smooth. Light earth or clay encrusted on. Cast marks show on edge of blade.","43","Width: edge 43mm; socket 30.5mm, , Thickness: socket 43mm, ,","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2865/13306453605_9cb90cccd3_b.jpg","http://www.flickr.com/photos/MicroPasts/13306453605","superuser",-2.9202,48.2641,"drawB8"
"4782","433","Socketed Celt","","Formerly M. de la Granciere,Sold at Sotheby's, 23.vii.30,Lot 22, No. 26(23)","france,brittany,finistere,briec","briec, france","48.10195","-3.99971800","","None","None","None","132","29","29","","Grey-green patina","","35","Width: edge 29mm;socket 29mm, , Thickness: socket 35mm","","Hoard of 5 socketed celts fragments: see below, No. 27(24)","Unused","Dechelette, Manuel II, Appendix p.37, Hoard No. 218","No. 28(25) identical: not drawn","Joellen mcGann","http://farm8.staticflickr.com/7438/13306607903_b82ae58ebf_b.jpg","http://www.flickr.com/photos/MicroPasts/13306607903","superuser",-3.9997,48.102,"drawB8"
"4783","433","Socketed Celt","","Formerly M. de la Granciere,Sold at Sotheby's, 23.vii.30,Lot 22, No. 27(24)","france,brittany,finistere,briec","briec, france","48.10195","-3.99971800","","None","None","None","132","31","33","","Grey-green patina","","38","Width: edge 33mm; socket 31mm, , Thickness: socket 38mm","","Hoard consisting of 4 socketed celts of square section, part of socket of another, and fragments, including pieces of lead (Sotheby's catalogue, p.6).","Unused.","Dechelette, Manuel II. Appendix P.37, Hoard No. 218","No. 32(29) small tube of fragments.,No. 37(28) small box of fragments.,No. 29(26) is identical, 20 is No. 30(27), fragment of socket: not drawn.","Joellen mcGann","http://farm4.staticflickr.com/3765/13306453035_0164431da1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306453035","superuser",-3.9997,48.102,"drawB8"
"4784","433","Socketed Celt","","Fomerly M. de la Granciere,Sold at Sotheby's, 23.vii.30,Lot 23, No. 34(31)","france,brittany,morbihan,vannes, neighborhood of","vannes, france","47.65865","-2.75962450","","None","None","None","97","","45","","","rough","24","","","","Copper-coloured.,Socket-broken.","","","Joellen mcGann","http://farm4.staticflickr.com/3687/13306607643_642809ea45_b.jpg","http://www.flickr.com/photos/MicroPasts/13306607643","superuser",-2.7596,47.6587,"drawB8"
"4785","433","Socketed Celt","","Royal Scottish Museum,Edinburgh,Reg. No.:1891.85","france,brittany,magniac","brittany, france","48.26408","-2.92024080","","None","None","None","126","36","34","328","light green patina","in fair condition","40","Site: Magniac appears to be a name, not a location - to be further verified, , Width: 34mm; butt 36mm, , Thickness: 40mm; 5mm","","","Celt: bronze, with nearly square socket one loop and moulded top.","","","Joellen mcGann","http://farm8.staticflickr.com/7444/13306815894_9f7caede86_b.jpg","http://www.flickr.com/photos/MicroPasts/13306815894","superuser",-2.9202,48.2641,"drawB8"
"4786","433","Socketed Celt","","Royal Scottish Museum,Edinburgh,Reg No:1894.343","france,brittany,quimper","quimper, france","47.99603","-4.10247820","","None","None","None","130","32","37","295","light green patina","in fair condition","44","Width: 37mm; butt 32mm, , Thickness: 44mm; 8mm","","","Socketed celt: with single loop and rim moulding at top.","","broken where shaded","Joellen mcGann","http://farm3.staticflickr.com/2890/13306607033_0e703d3535_b.jpg","http://www.flickr.com/photos/MicroPasts/13306607033","superuser",-4.1025,47.996,"drawB8"
"4787","433","Socketed Celt","","Royal Scottish Museum,Edinburgh,Reg. No. 1894.344","france,brittany,quimper","quimper, france","47.99603","-4.10247820","","None","None","None","130","32","33","238","pale green patina","much worn and corroded","40","Width: 33mm; butt 32mm, , Thickness: 40mm","","","Celt: bronze, socketed with single loop and rim moulding at top","","broken where shaded","Joellen mcGann","http://farm8.staticflickr.com/7273/13306452505_24f5778424_b.jpg","http://www.flickr.com/photos/MicroPasts/13306452505","superuser",-4.1025,47.996,"drawB8"
"4788","433","Socketed Celt","","Royal Scottish Museum,Edinburgh,Reg. No. 1907.556","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","73","17","27","76","light to dark green","in fair condition","21","Width: 27mm; butt 17mm, , Thickness: 21mm; 3mm","","","Socketed celt, bronze, with fillet and single loop at top.","","rim of socket jagged.","Joellen mcGann","http://farm8.staticflickr.com/7099/13306606533_a9dc3a6aa0_b.jpg","http://www.flickr.com/photos/MicroPasts/13306606533","superuser",-2.9202,48.2641,"drawB8"
"4789","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass,16456,Received Decem. 1878,Collected by Clarence B. Moore","france,brittany (bretagne)","brittany, france","48.26408","-2.92024080","","None","None","None","53","18","16","","olive on face. lead coloured patch on reverse.","smooth","20","With: edge 16mm; socket 18mm, , Thickness: socket 20mm","","","One corner of edge has damaged surface with hole in it.","","","Joellen mcGann","http://farm4.staticflickr.com/3739/13306451535_34d2d2105c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306451535","superuser",-2.9202,48.2641,"drawB8"
"4790","433","Socketed Celt","","Peabody Museum,Harvard University,Cambridge, Mass., 16456,Received Decem. 1878,Collected by Clarence B. Moore","france,brittany (bretagne)","brittany, france","48.26408","-2.92024080","","None","None","None","53","13","16","","medium coloured patina tending to olive","","22","Width: edge 16mm; socket 13mm, , Thickness: socket 21.5mm","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3733/13306451735_95fd07ceda_b.jpg","http://www.flickr.com/photos/MicroPasts/13306451735","superuser",-2.9202,48.2641,"drawB8"
"4791","433","Socketed Celt","","Herts County Museum, St. Albans,lent by Capt. J.H. Ball, RAF","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","76","20","24","96","medium green","smooth, slightly pitted","23","Width; edge 24mm; socket 20mm, , Thickness: socket 23mm, , Weight: 95.68 gms","","","Remains of a raised decoration, not very distinct.","","","Joellen mcGann","http://farm8.staticflickr.com/7092/13306814674_75f46a9c40_b.jpg","http://www.flickr.com/photos/MicroPasts/13306814674","superuser",-2.9202,48.2641,"drawB8"
"4792","433","Socketed Celt","","Hertford Museum,Hertford,pres by H. Hart Esq.,28.11.18","france,brittany,dinan","dinan, france","48.45398","-2.04768700","","None","None","None","115","33","31","259","Dull lightish green patina rather chipped off round socket.","smooth. rather tougher where patina is chipped. The socket is nearly filled with red clay.","35","Width: edge 31mm; socket 32.5mm, , Thickness: socket 35.25mm, , Weight: 259.35 gms","","","A good specimen.","","","Joellen mcGann","http://farm8.staticflickr.com/7154/13306605223_96d457954d_b.jpg","http://www.flickr.com/photos/MicroPasts/13306605223","superuser",-2.0477,48.454,"drawB8"
"4792","433","Socketed Celt","","Hertford Museum,Hertford,pres by H. Hart Esq.,28.11.18","france,brittany,dinan","dinan, france","48.45398","-2.04768700","","None","None","None","115","33","31","259","Dull lightish green patina rather chipped off round socket.","smooth. rather tougher where patina is chipped. The socket is nearly filled with red clay.","35","Width: edge 31mm; socket 32.5mm, , Thickness: socket 35.25mm, , Weight: 259.35 gms","","","A good specimen.","","","Joellen mcGann","http://farm8.staticflickr.com/7154/13306605223_96d457954d_b.jpg","http://www.flickr.com/photos/MicroPasts/13306605223","superuser",-2.0477,48.454,"drawB8"
"4793","433","Socketed Celt","","Sotheby's Sale,12.xi.28,Lot 155,Vendor, Miss Carey,Wray Lodge, Wray Park Road,Reigate","france,brittany,lamballe,(purchased at dinan)","lamballe, france","48.48049","-2.51517949","","None","None","None","128","37","38","263","Bright green patina, somewhat worn off.","","40","Width: edge 38mm; socket 37mm, , Thickness: socket 40mm, , Weight: 9oz. 5dwt converted to 262.92 grammes","","? part of Lamballe Hoard.","Edge slightly chipped: it has not been ground.","","","Joellen mcGann","http://farm3.staticflickr.com/2813/13306813324_f42717afcc_b.jpg","http://www.flickr.com/photos/MicroPasts/13306813324","superuser",-2.5152,48.4805,"drawB8"
"4794","433","Socketed Celt","","Pitt Rivers Museum, Oxford","france,brittany,near dinan,lanhelin,rocher-tissou,1877","lanhelin, france","48.45768","-1.82847100","","None","None","1877","128","35","33","","","smooth and well cast","40","Width: edge 33mm; socket 35mm, , Thickness: socket 40mm","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7445/13306604623_cb8607118a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306604623","superuser",-1.8285,48.4577,"drawB8"
"4795","433","Socketed Celt","","Pitt Rivers Museum, Oxford","france,brittany,near dinan,lanhelin,rocher-tossou,1877","lanhelin, france","48.45768","-1.82847100","","None","None","1877","130","32","33","","","smooth and fairly good casting","38","Width: edge 33mm; socket 32mm, , Thickness: socket 38mm","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7179/13306445695_07a7d1a672_b.jpg","http://www.flickr.com/photos/MicroPasts/13306445695","superuser",-1.8285,48.4577,"drawB8"
"4796","433","Socketed Celt","","Canterbury Museum, Copeland Collection,2058","france,brittany,magnise (maguise?)","brittany, france","48.26408","-2.92024080","","None","None","None","120","37","34","290","light green matte","slightly rough. good deal of light earth on surfaces and especially in socket","38","Site: Location in Brittany unclear (Maguise, Magnise?) and could not be located. Geolocation not accurate to 10 kms, , Width: edge 33.5mm; socket 37mm, , Thickness: socket 38mm","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7365/13306807324_b4903e0da7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306807324","superuser",-2.9202,48.2641,"drawB8"
"4797","433","Socketed Celt","","Musee Miln, Carnac, 946,Miln Cat. p.44","france,brittany,morbihan,belz, kereadoret","belz, france","47.67597","-3.16872270","","None","None","None","130","36","35","","","","39","Width: edge 35mm; socket 36mm, , Thickness: socket 39mm","","Part of a hoard of 62 (information verbal from M.Z. Le Rouzic). This hoard was found at Kereadoret. Cim de Belz was reported 1888 and comprised 70 axes of which 12 are in Vannes Museum.","Approximate measurements.","L. Marsille, ""Les Depots de l'Age du Bronze,"" 1913, pp.27-30","""Drawn only as a typical Breton Celt, measurements not taken. The Museum has 8 from this hoard. 3 small, 1 unnumbered. Nos. 447-9. 946. 1000. 1421-2. Infin from M. Le Rouzic. But No. 946 was in the old catalogue (1894) with no site. and No 1000 was placed among those from the Carnac neighbourhood.""","Joellen mcGann","http://farm4.staticflickr.com/3787/13306444895_4aa39d67f7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306444895","superuser",-3.1687,47.676,"drawB8"
"4798","433","Socketed Celt","","Pitt Rivers Museum, Oxford","france,brittany,near plenbihan (menez plen bihan),la gilles,may 1817","menez plen bihan, france","47.91361","-3.97774892","","None","5","1817","55","21","13","","","rather rough casting","18","Site: appears to be Menez Plen Bihan near the Foret Fouesnant., , Width: edge 12.5mm; socket 21mm, , Thickness: socket 18mm","","","Broken at one edge of corner.","","","Joellen mcGann","http://farm8.staticflickr.com/7036/13306598073_caa37182fa_b.jpg","http://www.flickr.com/photos/MicroPasts/13306598073","superuser",-3.9777,47.9136,"drawB8"
"4799","433","Socketed Celts","","Plymoth Municipal Museum,4708(A), From the Brent Collection","france, brittany, st. malo","st. malo, france","48.64545","-2.01541800","","None","None","None","72","18","24","86","Thin green patina.","","15","Width: butt 18mm; edge 24mm, , Thickness: centre 15mm, ,","","Apparently found with an almost identical specimen from the same collection (4708 B).","","","","Joellen mcGann","http://farm3.staticflickr.com/2868/13306442615_3c1483c7d6_b.jpg","http://www.flickr.com/photos/MicroPasts/13306442615","superuser",-2.0154,48.6454,"drawB8"
"4800","433","Socketed Celt","","Plymouth Municipal Museum,4708 (B),From the Brent Collection","france,brittany,st. malo","st. malo, france","48.64545","-2.01541800","","None","None","None","78","17","28","84","Thin green patina.","","14","Width: butt 17mm; edge 28mm, , Thickness: centre 14mm, ,","","Apparently found with an almost identical specimen from the same collection (4708A)","","","","Joellen mcGann","http://farm8.staticflickr.com/7040/13306595813_b555ddeda8_b.jpg","http://www.flickr.com/photos/MicroPasts/13306595813","superuser",-2.0154,48.6454,"drawB8"
"4801","433","Socketed Celt","","Warwick Town Museum","france,cotes-du-nord (cotes d'armor), lamballe","lamballe, france","48.46410","-2.49870000","","None","None","None","75","17","","","light green","very rough","","Weight: no scales, ,","Bronze","","","","1 of a group of 4 ""from France"", 2 are labelled Lambalte or Lamballe","Joellen mcGann","http://farm3.staticflickr.com/2860/13306440525_629ec83f83_b.jpg","http://www.flickr.com/photos/MicroPasts/13306440525","superuser",-2.4987,48.4641,"drawB8"
"4802","433","Socketed Celt","","Warwick Town Museum","france,cotes-du-nord (cotes d'armor),lamballe","lamballe, france","48.48140","-2.51655278","","None","None","None","120","36","","","Light green","Fairly smooth","","Note on drawing: Sketched by E.C. Middleton,Hardwick Rd,Shulby, 24.7.23,No.147","Bronze","","","","There are four specimens in this group labelled France., 2 bear labels-Lambatte or Lamballe","Joellen mcGann","http://farm8.staticflickr.com/7030/13306802664_6f9a00a7ab_b.jpg","http://www.flickr.com/photos/MicroPasts/13306802664","superuser",-2.5166,48.4814,"drawB8"
"4803","433","Socketed Celt","","Plymouth Municipal Museum, 4707, from the Brent Collection","france, brittany","brittany, france","50.23587","-5.12849275","","None","None","None","119","25","35","315","Thin green patina.","","25","Width: butt 25, edge 35, , Thickness: (centre) 25, ,","","Formed part of a hoard.","Very good condition; mould line well-marked and sharp.","","","Joellen mcGann","http://farm3.staticflickr.com/2885/13306438835_f2a04c2fb7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306438835","superuser",-5.1285,50.2359,"drawB8"
"4804","433","Socketed Celt","","Newcastle-upon-Tyne, Black Gate Museum, No. 50","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","79","13","28","80","","","","Site: Unspecified location in Brittany - geolocation may not be accurate to 10 kms, , Width: edge 28mm; socket diameter - interior 13mm, exterior 16mm, , Weight: 79.75 gms","","","","","Has been No. 16.","Joellen mcGann","http://farm8.staticflickr.com/7429/13306591683_1e5c8f5f84_b.jpg","http://www.flickr.com/photos/MicroPasts/13306591683","superuser",-2.9202,48.2641,"drawB8"
"4805","433","Socketed Celt","","Horniman Museum,Forest Hill SE, bought from a collector G.F. Lawrence","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","126","31","33","227","pale green patina on one side","fairly smooth, mostly earthen green colour","38","Site: unspecified location in Brittany, France - geolocation may not be accurate to 10 kms, , Width: edge 33mm; socket 31mm, , Thickness: socket 38mm, , Weight: 226.8","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2889/13306797994_d7bea11e87_b.jpg","http://www.flickr.com/photos/MicroPasts/13306797994","superuser",-2.9202,48.2641,"drawB8"
"4806","433","Socketed Celt","","Horniman Museum,Forest Hill SE,bought from a dealer","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","118","35","33","241","yellowish green patina","smooth","38","Site: unspecified location in Brittany, France - geolocation not accurate to 10 kms, , Width: edge 33mm; socketed end 35mm, , Thickness: socketed end 38, , Weight: 240.97 gms","","","well preserved, excepting the hole","","","Joellen mcGann","http://farm4.staticflickr.com/3734/13306795934_dea6baf61a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306795934","superuser",-2.9202,48.2641,"drawB8"
"4807","433","Socketed Celt","","Horniman Museum,Forest Hill, SE,bought from Gregory - a collector","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","50","14","16","14","yellowish green patina","smooth","20","Site: unspecified location in Brittany, France - geolocation may not be accurate to 10 kms, , Width: edge 16mm; socket 14mm, , Thickness: socketed end 20mm, , Weight: 14.17 gms, ,","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2893/13306586173_38faff1eb1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306586173","superuser",-2.9202,48.2641,"drawB8"
"4808","433","Socketed Celt","","Glastonbury Museum,lent by E.B. Sly Esq.","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","140","29","36","234","rich green patina","","41","Site: unspecified location in Brittany, France - geolocation may not be accurate to 10 kms, , Width: edge 26mm; socket 29mm, , Thickness: socket 41mm, , Weight: 233.88 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3725/13306431455_a4ab3bde57_b.jpg","http://www.flickr.com/photos/MicroPasts/13306431455","superuser",-2.9202,48.2641,"drawB8"
"4809","433","Socketed Celt","","Private Collection, Sir Bertram Windle,St. Michael's College, Torono,1924,Cotton Collection Browngrove, CCIV, Label: Whel inge(?) January 8, 1889","france,brittany","brittany, france","48.26408","-2.92024080","","None","None","None","124","38","35","308","apple green","smooth. worn slightly perhaps by water","39","Site: unspecified location in Brittany - geolocation may not be accurate to 10 kms, , Width: edge 35mm; socket 38mm, , Thickness: socket 39mm","","","Fresh from mould, which has shipped slightly.","","","Joellen mcGann","http://farm8.staticflickr.com/7186/13306431215_2c75ec7058_b.jpg","http://www.flickr.com/photos/MicroPasts/13306431215","superuser",-2.9202,48.2641,"drawB8"
"4810","433","Socketed Celt","","Museum of Archeology and Ethnology,Cambridge,Read Gift,1299","france,cote-d'or,auxant","auxant, france","47.12337","4.62385000","","None","None","None","76","16","23","85","shiny patina dark green","smooth","22","Length: 75.5mm, , Width: edge 23mm; socket 15.5mm, , Thickness: socket 22mm, , Weight: 85.05 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3755/13306585263_e5f500bd0e_b.jpg","http://www.flickr.com/photos/MicroPasts/13306585263","superuser",4.6238,47.1234,"drawB8"
"4811","433","Socketed Celt","","Cambridge Ethnological Museum,1300,Read Gift","france,cotes d'or,auxant","auxant, france","47.12337","4.62385000","","None","None","None","79","19","28","78","shiny patina dark green brown","smooth","24","Width: edge 27.5 mm; socket 19mm, , Thickness: socket 23.5mm, , Weight: 77.96 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7353/13306584953_190de2e2a1_b.jpg","http://www.flickr.com/photos/MicroPasts/13306584953","superuser",4.6238,47.1234,"drawB8"
"4812","433","Socketed Axe","","Mortimer Archaeological Collection,Hull Municipal Museum,187","france,le manche","le manche, france","49.09191","-1.24543957","","None","None","None","130","33","","248","Green","Pitted","38","","","","Socketed Celt","Hull Museums, No. 213, (Manche Hoard)","","Joellen mcGann","http://farm4.staticflickr.com/3791/13306430425_b9358e1618_b.jpg","http://www.flickr.com/photos/MicroPasts/13306430425","superuser",-1.2454,49.0919,"drawB8"
"4813","433","Socketed Axe","","Mortimer Archeological Collection, Hull Munic.Mus.","france, le manche","caen france","51.24206","-3.43281455","","None","None","None","124","28","","295","Brown","Pitted","35","Weight: 294.5 grm","","","","Hull Museums No 213. (Manche Hoard)","","Joellen mcGann","http://farm4.staticflickr.com/3825/13306430195_7ca0c71789_b.jpg","http://www.flickr.com/photos/MicroPasts/13306430195","superuser",-3.4328,51.2421,"drawB8"
"4814","433","Socketed Axe","","Mortimer Archaeological Collection,Hull Municipal Museum,186","france,le manche","le manche, france","49.09191","-1.24543957","","None","None","None","123","37","","168","Brown to Green","Slightly Pitted","39","","","","Socketed Celt","Hull Museums No. 213,(Manche Hoard)","","Joellen mcGann","http://farm8.staticflickr.com/7203/13306584403_8f63852b59_b.jpg","http://www.flickr.com/photos/MicroPasts/13306584403","superuser",-1.2454,49.0919,"drawB8"
"4815","433","Socketed Celt","","","france,le manche,st. germain-de-tournebut, le champ cauvet,50m deep,1895","st. germain de tournebut, france","49.51200","-1.40016950","","None","None","1895","74","19","25","","","well cast. but a little rough and corroded","22","Width: edge 25mm; socketed 18.5mm, , Thickness: socket 22mm","","100 socketed celts in a little pot.","","Blen.C. Cachette de Cham-Cauvet. R.E.A. 1896, 450,Nouvelle Cachette de Pudeur de l'Age du Bronze L'Anthropologie. 1896. 500,Dechelette, J. Man. d'Arch II App. I. 78.","","Joellen mcGann","http://farm4.staticflickr.com/3810/13306792454_e679a5318c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306792454","superuser",-1.4002,49.512,"drawB8"
"4816","433","Socketed Celt","","Private Collection,V.B. Crowther Beynan,14 Park Road, Beckenham,4.6.20","france,normandy,dinant (bought)","dinan, brittany","48.45398","-2.04768700","","None","None","None","80","","26","78","green patina various shades","fairly smooth a good deal pitted","19","Site: Location appears to be Dinan, Brittany and not Dinant, Normandy - to be verified","","bought with 2 others","","","","Joellen mcGann","http://farm4.staticflickr.com/3776/13306583853_b9b182796b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306583853","superuser",-2.0477,48.454,"drawB8"
